,Composition,Space Groups,Replicates,Error Code,Filename,Prototype
1400,HoMnGa,"['Ima2', 'P-62m']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode634380.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode106705.cif']]","[['TiFeSi'], ['ZrNiAl']]"
1401,TiCuAl,['P63/mmc'],3,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_60_CollCode107795.cif']],[['MgZn2']]
1402,BeAlB,"['F-43m', 'Fm-3m']",6,2,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode43828.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode43351.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode43351.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_56_CollCode181776.cif']]","[['MgAgAs'], ['CaF2']]"
1403,GdIrIn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_30_CollCode414478.cif']],[['ZrNiAl']]
1404,TiCoSn,"['F-43m', 'Fm-3m']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode106496.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_1_CollCode625293.cif']]","[['MgAgAs'], ['IrSnTi']]"
1405,CrSBr,['PmmnZ'],6,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_51_CollCode69659.cif']],[['FeClO']]
1406,DyPtP,['P-6m2'],2,3,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode53373.cif']],[['LiBaSi']]
1407,MnNiGe,"['Ccmm', 'P63/mmc', 'Pnma']",11,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637012.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode41921.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637019.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637029.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637011.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode41919.cif']]","[[None], ['InNi2#Co1.75Ge'], ['TiNiSi']]"
1408,SrPtSi,['P213'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode604437.cif']],[['ZrSO']]
1409,DyLiGe,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_66_CollCode601244.cif']],[['ZrNiAl']]
1410,SmPdSn,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode105681.cif']],[['TiNiSi']]
1411,ZrOsSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_44_CollCode647807.cif']],[['TiNiSi']]
1412,ErPtSb,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode53409.cif']],[['MgAgAs']]
1413,CaPtCd,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode426610.cif']],[['TiNiSi']]
1414,TmAgSi,['P-62m'],4,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode169472.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_73_CollCode605849.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode605849.cif']]",[['ZrNiAl']]
1415,LiBC,['P63/mmc'],8,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_71_CollCode245288.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode78731.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_59_CollCode78731.cif']]",[['LiBC']]
1416,UTeS,['Pnma'],4,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode42430.cif']],[['PbCl2']]
1417,TiPtSi,['Pnma'],2,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode260794.cif']],[['TiNiSi']]
1418,TaCoP,['Pnma'],3,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode624636.cif']],[['TiNiSi']]
1419,ThBiTe,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_7.zip_CollCode617196.cif']],[['PrOI']]
1420,IrSbTe,['P213'],3,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode640967.cif']],[['NiSbS']]
1421,AgTlTe,"['Pnam', 'Pnma']",5,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode23367.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode52609.cif']]","[['TiNiSi#MgSrSi'], ['AgTlTe']]"
1422,DyRhSn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_9_CollCode630165.cif']],[['ZrNiAl']]
1423,SmPtP,['P-6m2'],2,3,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode77776.cif']],[['LiBaSi']]
1424,EuOBr,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode28531.cif']],[['PrOI']]
1425,MnCoGe,"['P63/mmc', 'Pnma']",3,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode623486.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_1_CollCode52969.cif']]","[['InNi2#Co1.75Ge'], ['TiNiSi']]"
1426,LaPtSi,['I41md'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode27224.cif']],[['LaPtSi']]
1427,ErPdAl,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_75_CollCode607432.cif']],[['TiNiSi']]
1428,NiPdGe,['P4/nmmS'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_83_CollCode87913.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_81_CollCode42369.cif']]",[['PbClF']]
1429,NbVCr,['Fd-3mZ'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_30_CollCode97336.cif']],[['Laves(cub)#MgCu2']]
1430,PrPtAl,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_12_CollCode150173.cif']],[['TiNiSi']]
1431,TbAsS,['P121/c1'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode611324.cif']],[['CeAsS']]
1432,YPtAl,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode609165.cif']],[['TiNiSi']]
1433,TmNiSb,['F-43m'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode105304.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_54_CollCode198271.cif']]",[['MgAgAs']]
1434,GdCoGe,['Pnma'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode623360.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_60_CollCode184275.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_67_CollCode601863.cif']]",[['TiNiSi']]
1435,PrPdSb,['P63/mmc'],2,4,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648694.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_2_CollCode77886.cif']]","[['BeZrSi', 'CaIn2']]"
1436,TbPtAl,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode609159.cif']],[['TiNiSi']]
1437,EsOCl,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_62_CollCode109003.cif']],[['PbClF']]
1438,UPdSn,"['Cmc21', 'P1121', 'P63/mmc', 'P63mc']",8,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54332.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_38_CollCode291924.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_42_CollCode61485.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648945.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54384.cif']]","[['AgCuS'], [None], ['CaIn2', 'BeZrSi'], ['LiGaGe']]"
1439,NbRuSb,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_65_CollCode83929.cif']],[['MgAgAs']]
1440,CeZnSn,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_20_CollCode152624.cif']],[['YPtAs']]
1441,PbICl,"['Pbnm', 'Pnam']",4,2,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode32642.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_12_CollCode22137.cif']]","[['PbCl2'], ['PbCl2']]"
1442,FeCoB,['I4/mcm'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode612941.cif']],[['CuAl2']]
1443,YbPdSn,"['P-62m', 'Pnma']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode151166.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_15_CollCode151167.cif']]","[['ZrNiAl'], ['TiNiSi']]"
1444,HfTeS,['P-3m1'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode603742.cif']],[['CdI2(hP3)']]
1445,ZrNiBi,['F-43m'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode107121.cif']],[['MgAgAs']]
1446,HoSF,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_9_CollCode94475.cif']],[['PbClF']]
1447,HfNI,['R-3mH'],4,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode190384.cif']],[['SmSI']]
1448,LiBeAs,['P4/nmmS'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode100004.cif']],[['Cu2Sb']]
1449,YZrSb,['I4/mmm'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode107067.cif']],[['La2Sb']]
1450,GdNiZn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656585.cif']],[['ZrNiAl']]
1451,GdPdZn,['P-62m'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656591.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183339.cif']]",[['ZrNiAl']]
1452,LiFeAs,"['P4/nmmS', 'P4/nmmZ']",10,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode162056.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_2.zip_CollCode610480.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode610480.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode162250.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode169175.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_52_CollCode169175.cif']]","[['Cu2Sb'], ['Cu2Sb', 'PbClF', 'PbClF']]"
1453,ScNiAl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_8_CollCode58051.cif']],[['MgZn2']]
1454,PrCoGe,['P4/nmmZ'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode623566.cif']],[['PbClF']]
1455,YbLiAs,['Pnma'],3,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode428103.cif']],[['TiNiSi']]
1456,TaFeB,['P-62m'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode199254.cif']],[['ZrNiAl']]
1457,DyCoGa,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode163702.cif']],[['CoGdGa']]
1458,CeMnGa,['Fd-3mS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656546.cif']],[['Laves(cub)#MgCu2']]
1459,UIrAl,"['P-62m', 'P63/mmc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608249.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_76_CollCode608252.cif']]","[['ZrNiAl'], ['Laves(4H)#MgNi2']]"
1460,BaAuSb,['P63/mmc'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_3_CollCode280954.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode106270.cif']]",[['BeZrSi']]
1461,BiOCl,"['P4/nmmS', 'P4/nmmZ']",10,2,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_6.zip_CollCode185970.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode29143.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode29143.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_34_CollCode24608.cif', 'COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode24608.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_3_CollCode195115.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_56_CollCode74502.cif', 'COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_1.zip_CollCode74502.cif']]","[['PrOI', 'PbClF', 'PbClF', 'PbClF', 'PbClF'], ['PbClF']]"
1462,TiRhAs,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode44052.cif']],[['TiNiSi']]
1463,NaLiTe,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_49_CollCode67274.cif']],[['TiNiSi']]
1464,SmCoP,['P4/nmmZ'],3,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_0_CollCode624632.cif']],[['PrOI']]
1465,YCuSi,"['P6/mmm', 'P63/mmc']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode76318.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode30772.cif']]","[['AlB2'], ['BeZrSi']]"
1466,HoAuSn,"['F-43m', 'P63/mmc', 'P63mc']",3,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode58488.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_80_CollCode612005.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode55001.cif']]","[['MgAgAs'], ['BeZrSi'], ['LiGaGe']]"
1467,BaCuGe,['P6/mmm'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode76330.cif']],[['AlB2']]
1468,LaRhPb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode434043.cif']],[['ZrNiAl']]
1469,DyCuGe,"['P6/mmm', 'P63/mmc', 'P63mc']",3,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode76339.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode106531.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_64_CollCode82553.cif']]","[['SmNiSb'], ['CaIn2'], ['LiGaGe']]"
1470,CaGaSn,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_86_CollCode619297.cif']],[['YPtAs']]
1471,RhAsS,['Pa-3'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode611276.cif']],[['FeS2']]
1472,YNiSn,['Pnma'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode646813.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode105379.cif']]",[['TiNiSi']]
1473,SrCuAs,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_61_CollCode107943.cif']],[['BeZrSi']]
1474,FeRhAs,['P-62m'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode43948.cif']],[['ZrNiAl']]
1475,LuPdGa,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode634586.cif']],[['TiNiSi']]
1476,NdPS,['Pnma'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_41_CollCode645690.cif']],[['GdPS']]
1477,ZrCrCo,['P63/mmc'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_90_CollCode622528.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_90_CollCode622525.cif']]",[['MgZn2']]
1478,RhGeTe,['Pbca'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode260373.cif']],[['NiAs2']]
1479,HfRhSn,"['P-62c', 'P-62m']",4,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode107474.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_59_CollCode408900.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode151179.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode638836.cif']]","[['Mg2Ga'], ['IrSnZr', 'ZrNiAl']]"
1480,HfCoSn,"['P-62c', 'P-62m']",5,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_26_CollCode107472.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_59_CollCode408899.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode151178.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode623801.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_49_CollCode197970.cif']]","[['Mg2Ga'], ['IrSnZr', 'ZrNiAl', 'ZrNiAl']]"
1481,TmPtGe,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_24_CollCode637659.cif']],[['TiNiSi']]
1482,SmNiGe,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637396.cif']],[['TiNiSi']]
1483,SmZnTl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_50_CollCode652692.cif']],[['BeZrSi']]
1484,BaCoN,['Pnma'],3,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode77116.cif']],[[None]]
1485,MoNiGe,['P63/mmc'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_63_CollCode109232.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637150.cif']]",[['MgZn2']]
1486,ErOF,['R-3mH'],4,0,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_4.zip_CollCode184012.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode258887.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_51_CollCode258887.cif']]",[['YOF']]
1487,CeNiPt,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_54_CollCode657157.cif']],[['TiNiSi']]
1488,TbCuSi,"['P6/mmm', 'P63/mmc']",6,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode76325.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_7_CollCode629188.cif', 'COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_11.zip_CollCode30765.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_27_CollCode30765.cif']]","[['AlB2'], ['BeZrSi']]"
1489,YCuGe,"['P6/mmm', 'P63/mmc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_82_CollCode76331.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_40_CollCode57204.cif']]","[['SmNiSb'], ['CaIn2']]"
1490,CoPS,['Pa-3'],3,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode624614.cif']],[['FeS2']]
1491,HoNiGe,"['Imma', 'Pnma']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636643.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636646.cif']]","[['KHg2'], ['TiNiSi']]"
1492,LuNiGe,"['Cmcm', 'Pnma']",3,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode88248.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636924.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_84_CollCode88247.cif']]","[[None], ['TiNiSi']]"
1493,YbRhPb,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode434042.cif']],[['InMg2']]
1494,UPdSb,['P63/mmc'],2,4,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode199713.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648798.cif']]","[['CaIn2', 'BeZrSi']]"
1495,YPtAs,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_79_CollCode44047.cif']],[['YPtAs']]
1496,KHS,['R-3mH'],2,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode15262.cif']],[['NaHS']]
1497,ScTaN,['P63/mmc'],2,3,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode67476.cif']],[['ScTaN']]
1498,ZrCuSn,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_69_CollCode190123.cif']],[['TiNiSi']]
1499,CeAgSn,"['P63/mmc', 'P63mc']",2,5,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_72_CollCode604967.cif'], ['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode55819.cif']]","[['CaIn2'], ['LiGaGe']]"
1500,ThPtSn,['F-43m'],3,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_91_CollCode199707.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_62_CollCode108712.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode198858.cif']]",[['MgAgAs']]
1501,AgAsS,['Pna21'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_10.zip_CollCode604740.cif']],[['CuAsS']]
1502,ReFeB,['I4/mcm'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_5.zip_CollCode614173.cif']],[['CuAl2']]
1503,YbAgGe,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_75_CollCode402450.cif']],[['ZrNiAl']]
1504,TmPdSn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_45_CollCode648939.cif']],[['ZrNiAl']]
1505,TiFeSi,['Ima2'],4,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_47_CollCode41157.cif']],[['TiFeSi']]
1506,RhAsSe,['Pa-3'],2,0,[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_3.zip_CollCode611279.cif']],[['FeS2']]
1507,LiCaAs,['Pnma'],3,0,[['COMPOSITION:MET:1:1 MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_0.zip_CollCode428102.cif']],[['TiNiSi']]
1508,HoAuIn,['P-62m'],5,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_11_CollCode54953.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_17_CollCode58485.cif']]",[['ZrNiAl']]
1509,NaAlGe,['P4/nmmZ'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_4_CollCode10147.cif']],[['PbClF']]
1510,YbZnGe,['Imma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode638148.cif']],[['KHg2']]
1511,SmOF,"['Fm-3m', 'Pnma', 'R-3mH']",6,2,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_83_CollCode76647.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_12.zip_CollCode430409.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode81948.cif']]","[['CaF2'], ['PbCl2'], ['YOF']]"
1512,SmPdZn,['P-62m'],2,3,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_53_CollCode656590.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode183338.cif']]",[['ZrNiAl']]
1513,LaTeCl,"['P4/nmmZ', 'Pnma']",4,2,"[['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode426280.cif'], ['COMPOSITION:MET:1:1 NME:1:1 and NUMBEROFELEMENTS:3_9.zip_CollCode426279.cif']]","[['PbClF'], ['PbCl2']]"
