,Composition,Space Groups,Replicates,Error Code,Filename,Prototype
2615,TiOsGe,['Ima2'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_23_CollCode637476.cif', 'sd_0460120.cif']]",[['TiFeSi']]
2616,PuNiAl,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode608834.cif', 'sd_0300435.cif']]",[['ZrNiAl']]
2617,CeIrAl,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_38_CollCode261891.cif', 'sd_1943450.cif']]",[['TiNiSi']]
2618,KSnSb,['P63mc'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode33933.cif', 'COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode40816.cif', 'sd_0303020.cif']]",[['KSnAs']]
2619,NbNiGe,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_58_CollCode255846.cif', 'sd_1006120.cif']]",[['TiNiSi']]
2620,TbPdIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_25_CollCode107415.cif', 'sd_0536807.cif']]",[['ZrNiAl']]
2621,DyRhBi,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_14_CollCode51845.cif', 'sd_1013604.cif']]",[['ZrNiAl']]
2622,VCrSi,['P63/mmc'],2,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_4_CollCode626838.cif', 'sd_0300314.cif']]",[['MgZn2']]
2623,URuAl,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_77_CollCode609243.cif', 'sd_1232223.cif']]",[['ZrNiAl']]
2624,TbPtIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_59_CollCode411458.cif', 'sd_1415310.cif']]",[['ZrNiAl']]
2625,CaAuCd,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_33_CollCode420574.cif', 'sd_1637988.cif']]",[['TiNiSi']]
2626,NdCoGa,['Pnma'],1,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_90_CollCode623128.cif', 'sd_1007318.cif']]","[['HoNiGa', 'CoGdGa']]"
2627,ScPtIn,['P-62m'],1,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_59_CollCode411459.cif', 'sd_1415309.cif']]","[['ZrNiAl', 'InMg2']]"
2628,SmRhBi,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_14_CollCode51844.cif', 'sd_1410313.cif', 'sd_1013600.cif']]",[['TiNiSi']]
2629,HfGeSb,['P4/nmmZ'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_18_CollCode670412.cif']],[['UP2#UAs2']]
2630,TiCrMn,['P63/mmc'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_3_CollCode626306.cif', 'sd_1227673.cif']]",[['MgZn2']]
2631,DyNiIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_12_CollCode55846.cif', 'sd_1231958.cif']]",[['ZrNiAl']]
2632,MgAuGa,['P-62m'],1,1,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_86_CollCode192086.cif', 'sd_1141749.cif']]","[['ZrNiAl', 'InMg2']]"
2633,TmRhAl,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode55624.cif', 'sd_1406229.cif']]",[['TiNiSi']]
2634,FeZnSb,['F-43m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90397.cif', 'sd_1233705.cif']]",[['MgAgAs']]
2635,BaHgPb,['Imma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode602724.cif', 'sd_1935946.cif']]",[['KHg2']]
2636,BaMgGe,['P4/nmmS'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_78_CollCode42460.cif']],[['PbClF']]
2637,EuPtIn,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_12_CollCode405049.cif', 'sd_1002530.cif']]",[['TiNiSi']]
2638,CeMnAl,['Fd-3mZ'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_28_CollCode55630.cif']],[['Laves(cub)#MgCu2']]
2639,PrCdTl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_88_CollCode620292.cif']],[['BeZrSi']]
2640,YbHgSn,['P63mc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_68_CollCode602718.cif']],[['LiGaGe']]
2641,TaVNi,['P63/mmc'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode646856.cif', 'sd_1815458.cif']]",[['MgZn2']]
2642,TmLiSn,['P63mc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_10_CollCode54246.cif']],[['LiYSn']]
2643,DyCuTl,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_21_CollCode102879.cif']],[['CaIn2']]
2644,ZrVNi,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_43_CollCode647037.cif']],[['MgZn2']]
2645,LuRhGe,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode90195.cif', 'sd_1612179.cif']]",[['TiNiSi']]
2646,TbNiZn,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_30_CollCode416821.cif']],[['ZrNiAl']]
2647,NaAuSn,"['SG CONFLICT', 'SG CONFLICT']",1,2,[['SG CONFLICT']],[['SG CONFLICT']]
2648,TaMnGe,"['SG CONFLICT', 'SG CONFLICT']",1,2,[['SG CONFLICT']],[['SG CONFLICT']]
2649,LaPtIn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_4_CollCode51956.cif', 'sd_0301469.cif']]",[['ZrNiAl']]
2650,BaZnPb,['P63/mmc'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_39_CollCode106315.cif', 'sd_0458987.cif']]",[['BeZrSi']]
2651,HfMnGe,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_22_CollCode636559.cif', 'sd_1007343.cif']]",[['ZrNiAl']]
2652,EuGaSn,['P63/mmc'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_73_CollCode249600.cif', 'sd_1923236.cif']]",[['YPtAs']]
2653,CeIrSn,['P-62m'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_70_CollCode415903.cif', 'sd_1910610.cif']]",[['ZrNiAl']]
2654,CeAuCd,['P-62m'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_13_CollCode411542.cif']],[['ZrNiAl']]
2655,CeZnIn,['P63/mmc'],1,3,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_89_CollCode621394.cif']],[['BeZrSi']]
2656,SrCdGe,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_87_CollCode619960.cif', 'sd_0459001.cif']]",[['TiNiSi']]
2657,CdTlSb,['Pnma'],1,0,[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_4_CollCode9572.cif']],[['TiNiSi']]
2658,GdPtGa,['Pnma'],1,0,"[['COMPOSITION:MET:1:1 AND NUMBEROFELEMENTS:3_16_CollCode634240.cif', 'sd_0535287.cif']]",[['TiNiSi']]
2659,CuSeS,['Pa-3'],1,3,[['sd_0307428.cif']],[['FeS2']]
2660,PrSO,"['I4/mmm', 'Pbcm']",3,2,"[['sd_1833262.cif'], ['sd_1715542.cif']]","[['LaSO'], ['LaSO']]"
2661,LiPtIn,['P-6m2'],2,3,[['sd_0539789.cif']],[['LiBaSi']]
2662,MnIrGe,['Pnma'],1,0,[['sd_1210533.cif']],[['TiNiSi']]
2663,VCoGe,['Pnma'],1,0,[['sd_1006114.cif']],[['TiNiSi']]
2664,LaSO,"['Cmce', 'I4/mmm', 'Pbcm']",4,2,"[['sd_1406334.cif'], ['sd_1833261.cif'], ['sd_1715541.cif']]","[['LaSO'], ['LaSO'], ['LaSO']]"
2665,TmPtAs,['P63/mmc'],1,3,[['sd_1407016.cif']],[['YPtAs']]
2666,LuNiSi,['Pnma'],2,0,[['sd_1140814.cif']],[['TiNiSi']]
2667,LaCO,['C12/m1'],1,0,[['sd_1012015.cif']],[['ThCN']]
2668,ErAsTe,['Pnma'],1,0,[['sd_1904579.cif']],[['TiNiSi']]
2669,YbRhGa,['Pnma'],1,0,[['sd_1230998.cif']],[['TiNiSi']]
2670,DyRhSi,['Pnma'],1,0,[['sd_0537809.cif']],[['TiNiSi']]
2671,DyAsTe,['Pnma'],1,0,[['sd_1904578.cif']],[['TiNiSi']]
2672,CeIrGa,['Pnma'],3,0,[['sd_1323265.cif']],[['TiNiSi']]
2673,YbPtAs,['P63/mmc'],1,3,[['sd_1407017.cif']],[['YPtAs']]
2674,HfCoP,['Pnma'],2,0,[['sd_1602855.cif']],[['TiNiSi']]
2675,LiRhIn,['P63/mmc'],1,3,[['sd_0459518.cif']],[['BeZrSi']]
2676,TmLiGe,['P-62m'],1,3,[['sd_1008104.cif']],[['ZrNiAl']]
2677,MnRhP,['P-62m'],2,3,[['sd_1804154.cif']],[['ZrNiAl']]
2678,VNiGe,['Pnma'],1,0,[['sd_1006115.cif']],[['TiNiSi']]
2679,ZrVCu,['P63/mmc'],2,3,[['sd_0380234.cif']],[['MgZn2']]
2680,LuNiIn,['P-62m'],1,3,[['sd_1925401.cif']],[['ZrNiAl']]
2681,NbCoSi,['Pnma'],2,0,[['sd_1006117.cif']],[['TiNiSi']]
2682,ErPtAs,['P63/mmc'],1,3,[['sd_1407015.cif']],[['YPtAs']]
2683,ZrCrSi,['Pnma'],1,0,[['sd_1007369.cif']],[['TiNiSi']]
2684,MnRuGa,['F-43m'],1,0,[['sd_0311103.cif']],[['MgAgAs']]
2685,YbFeGa,['P63/mmc'],1,3,[['sd_1522134.cif']],[['CaIn2']]
2686,ZrMoSi,['Pnma'],1,0,[['sd_1007368.cif']],[['TiNiSi']]
2687,HoPtAs,['P63/mmc'],1,3,[['sd_1407014.cif']],[['YPtAs']]
2688,ThOF,['Fm-3m'],1,3,[['sd_0308533.cif']],[['CaF2']]
2689,HfNiP,['Pnma'],1,0,[['sd_1602856.cif']],[['TiNiSi']]
2690,GdNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612374.cif'], ['sd_1905249.cif']]","[['LiBaSi'], ['YPtAs']]"
2691,NbFeSi,['Pnma'],2,0,[['sd_1006116.cif']],[['TiNiSi']]
2692,YNiAs,['P-6m2'],1,3,[['sd_1212493.cif']],[['LiBaSi']]
2693,ErNiPb,['Pnma'],2,0,[['sd_1410578.cif']],[['TiNiSi']]
2694,SrMgAu,['Pnma'],1,0,[['sd_1637989.cif']],[['TiNiSi']]
2695,LuRhAl,['Pnma'],1,0,[['sd_1604628.cif']],[['TiNiSi']]
2696,CePdPb,['P-62m'],3,3,[['sd_1937567.cif']],[['ZrNiAl']]
2697,SmPtAs,['P63/mmc'],1,3,[['sd_1407011.cif']],[['YPtAs']]
2698,TmNiPb,['Pnma'],2,0,[['sd_1410579.cif']],[['TiNiSi']]
2699,CaMgAg,['Pnma'],1,0,[['sd_1936137.cif']],[['TiNiSi']]
2700,ZrFeSi,['Pnma'],2,0,[['sd_1006107.cif']],[['TiNiSi']]
2701,GdNiSi,['Pnma'],2,0,[['sd_1240329.cif']],[['TiNiSi']]
2702,HfPdAs,['P-62m'],1,3,[['sd_1703568.cif']],[['ZrNiAl']]
2703,ZrNiGe,['Pnma'],2,0,[['sd_1006111.cif']],[['TiNiSi']]
2704,DyPtAs,['P63/mmc'],1,3,[['sd_1407013.cif']],[['YPtAs']]
2705,LiIrIn,['P-6m2'],1,3,[['sd_0459520.cif']],[['LiBaSi']]
2706,EuNiP,['P-6m2'],1,3,[['sd_1921515.cif']],[['LiBaSi']]
2707,TmIrGa,['Pnma'],1,0,[['sd_1230989.cif']],[['TiNiSi']]
2708,TaCoAs,['Pnma'],1,0,[['sd_1006299.cif']],[['TiNiSi']]
2709,HoIrGa,['Pnma'],1,0,[['sd_1230988.cif']],[['TiNiSi']]
2710,PrRhSb,['Pnma'],2,0,[['sd_1604428.cif']],[['TiNiSi']]
2711,NdPdSi,['Pnma'],1,0,[['sd_1102558.cif']],[['AuYbGe']]
2712,LuPtBi,['F-43m'],3,0,[['sd_1834051.cif']],[['MgAgAs']]
2713,GdPtAs,['P63/mmc'],1,3,[['sd_1407012.cif']],[['YPtAs']]
2714,ZrCoGe,['Pnma'],2,0,[['sd_1006110.cif']],[['TiNiSi']]
2715,MnCoAs,['Pnma'],5,0,[['sd_0302959.cif']],[['TiNiSi']]
2716,GdCoSn,['Pnma'],2,0,"[['sd_1228080.cif', 'sd_1929105.cif']]",[['TiNiSi']]
2717,YbGaSi,['P6/mmm'],1,3,[['sd_1825410.cif']],[['AlB2']]
2718,ReTeS,['F-43m'],2,0,[['sd_1413265.cif']],[['MoSBr']]
2719,CaNiIn,['Pnma'],1,0,[['sd_1234318.cif']],[['TiNiSi']]
2720,RbTlO,['C12/m1'],1,0,[['sd_1712198.cif']],[['KTlO']]
2721,GdNiGa,['Pnma'],3,0,[['sd_1611485.cif']],[['HoNiGa']]
2722,HoAlSi,['Cmcm'],1,0,[['sd_1120371.cif']],[['YAlGe']]
2723,YMnIn,['P63/mmc'],1,3,[['sd_1923748.cif']],[['MgZn2']]
2724,TiMnSi,['P-62m'],1,3,[['sd_1010067.cif']],[['Fe2P']]
2725,LaRhSb,['Pnma'],4,0,"[['sd_1410290.cif', 'sd_1829842.cif', 'sd_0560653.cif', 'sd_0311916.cif']]",[['TiNiSi']]
2726,PrNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612371.cif'], ['sd_1905246.cif']]","[['LiBaSi'], ['YPtAs']]"
2727,HoIrAl,['Pnma'],1,0,[['sd_1227897.cif']],[['TiNiSi']]
2728,ZrNiAs,['Pnma'],1,0,[['sd_1702162.cif']],[['HoNiGa']]
2729,SmIrSn,['P-62m'],1,3,[['sd_1803659.cif']],[['ZrNiAl']]
2730,SmPdIn,['P-62m'],1,3,[['sd_0536803.cif']],[['ZrNiAl']]
2731,YbPdPb,['P-62m'],2,3,[['sd_1022994.cif']],[['ZrNiAl']]
2732,LiCuGe,['Fm-3m'],1,3,[['sd_1234182.cif']],[['CaF2']]
2733,VFeP,['Pnma'],1,0,[['sd_0536036.cif']],[['TiNiSi']]
2734,InSI,['I41/a'],1,0,[['sd_1704467.cif']],[['*']]
2735,CePtBi,['F-43m'],1,0,[['sd_1410327.cif']],[['MgAgAs']]
2736,LaPdBi,['F-43m'],2,0,[['sd_1410333.cif']],[['MgAgAs']]
2737,YCoSi,['Pnma'],1,0,[['sd_1710176.cif']],[['TiNiSi']]
2738,TiMnP,['P-62m'],2,3,"[['sd_1921942.cif', 'sd_0536037.cif']]",[['Fe2P']]
2739,UIrGa,['P-62m'],2,3,[['sd_1010488.cif']],[['ZrNiAl']]
2740,AgTlS,['Pnma'],3,0,[['sd_0549423.cif']],[['AgTlTe']]
2741,UPtGa,['P-62m'],3,3,[['sd_1010489.cif']],[['ZrNiAl']]
2742,CeRhBi,['Pnma'],1,0,[['sd_1410642.cif']],[['TiNiSi']]
2743,InSCl,['R-3m'],2,3,[['sd_1716512.cif']],[['CdCl2']]
2744,TaNiB,['Cmcm'],2,0,[['sd_1102066.cif']],[['MoAlB']]
2745,ThNiIn,['P-62m'],1,3,[['sd_1010476.cif']],[['ZrNiAl']]
2746,ScPdBi,['F-43m'],1,0,[['sd_1410332.cif']],[['MgAgAs']]
2747,LaPtBi,['F-43m'],1,0,[['sd_1410326.cif']],[['MgAgAs']]
2748,LuPdIn,['P-62m'],1,3,[['sd_0536802.cif']],[['ZrNiAl']]
2749,NdIrSn,['P-62m'],1,3,[['sd_1803658.cif']],[['ZrNiAl']]
2750,HfNiAs,['Pnma'],1,0,[['sd_1702163.cif']],[['HoNiGa']]
2751,DyIrAl,['Pnma'],1,0,[['sd_1227896.cif']],[['TiNiSi']]
2752,SrAuAs,['P63/mmc'],1,3,[['sd_1709744.cif']],[['BeZrSi']]
2753,LaNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612370.cif'], ['sd_1905244.cif']]","[['YPtAs'], ['YPtAs']]"
2754,CeRhSi,['P213'],1,0,[['sd_1224409.cif']],[['ZrSO']]
2755,YSnGe,['Cmcm'],1,0,[['sd_1627678.cif']],[['MoAlB']]
2756,CsTlO,['C12/m1'],1,0,[['sd_1712199.cif']],[['KTlO']]
2757,YCI,['C12/m1'],3,0,"[['sd_1400294.cif', 'sd_1708517.cif', 'sd_1936201.cif']]",[['GdCBr-a']]
2758,YbGaSn,['P63/mmc'],1,3,[['sd_1605418.cif']],[['YPtAs']]
2759,TiOF,['P42/mnm'],1,3,[['sd_0307448.cif']],[['TiO2']]
2760,NdRhSb,['Pnma'],1,0,[['sd_1410293.cif']],[['TiNiSi']]
2761,ZrNF,['P121/c1'],1,0,[['sd_1707757.cif']],[['ScOF']]
2762,GdIrAl,['Pnma'],1,0,[['sd_1227894.cif']],[['TiNiSi']]
2763,ZrFeAs,['Pnma'],1,0,[['sd_1702161.cif']],[['HoNiGa']]
2764,NdNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612372.cif'], ['sd_1905247.cif']]","[['LiBaSi'], ['YPtAs']]"
2765,GdRhAl,['Pnma'],2,0,[['sd_1605801.cif']],[['TiNiSi']]
2766,LaPdPb,['P-62m'],2,3,[['sd_1022983.cif']],[['ZrNiAl']]
2767,HoPdBi,['F-43m'],1,0,[['sd_1833982.cif']],[['MgAgAs']]
2768,CrCoAl,['F-43m'],1,0,[['sd_1929851.cif']],[['MgAgAs']]
2769,NbCoB,['Pmmn'],2,0,[['sd_0539448.cif']],[['NbCoB']]
2770,VCoAs,['Pnma'],2,0,[['sd_0536035.cif']],[['TiNiSi']]
2771,PrAlSi,['I41/amd'],1,3,[['sd_1908109.cif']],[['ThSi2']]
2772,ErNiBi,['F-43m'],1,0,[['sd_1410324.cif']],[['MgAgAs']]
2773,ErRhBi,['P-62m'],2,3,[['sd_1410318.cif']],[['ZrNiAl']]
2774,SmNiGa,['Pnma'],2,0,[['sd_1233573.cif']],[['HoNiGa']]
2775,LuPdAs,['P-62m'],1,3,[['sd_0303799.cif']],[['ZrNiAl']]
2776,ThIrGa,['P-62m'],1,3,[['sd_1010474.cif']],[['ZrNiAl']]
2777,SrAgSn,['Imma'],1,3,[['sd_1616263.cif']],[['KHg2']]
2778,ThPtGa,['P-62m'],1,3,[['sd_1010475.cif']],[['ZrNiAl']]
2779,NdNiGa,['Pnma'],2,0,[['sd_1233572.cif']],[['HoNiGa']]
2780,PrNiBi,['F-43m'],1,0,[['sd_1410319.cif']],[['MgAgAs']]
2781,YPtBi,['F-43m'],1,0,[['sd_1410325.cif']],[['MgAgAs']]
2782,NdAsSe,['P121/c1'],1,0,[['sd_1625454.cif']],[['CeAsS']]
2783,ZrFeSb,['Pnma'],1,0,[['sd_1233980.cif']],[['TiNiSi']]
2784,InSeCl,['R-3m'],2,3,[['sd_1704465.cif']],[['CdCl2']]
2785,VNiAs,['Pnma'],2,0,[['sd_0536034.cif']],[['TiNiSi']]
2786,HfNiAl,['P-62m'],3,3,[['sd_0536829.cif']],[['ZrNiAl']]
2787,NdRhAl,['Pnma'],2,0,[['sd_1605800.cif']],[['TiNiSi']]
2788,ZrCoAs,['Pnma'],1,0,[['sd_1702160.cif']],[['HoNiGa']]
2789,TbIrAl,['Pnma'],1,0,[['sd_1227895.cif']],[['TiNiSi']]
2790,NbFeGe,['Ima2'],2,0,[['sd_1010065.cif']],[[None]]
2791,SmIrGe,['Pnma'],1,0,[['sd_0535307.cif']],[['TiNiSi']]
2792,VOF,['P42/mnm'],2,3,[['sd_0307449.cif']],[['TiO2']]
2793,TaOsB,['Pbam'],1,0,[['sd_1945424.cif']],[['TaRuB']]
2794,LaScSi,['I4/mmm'],4,0,"[['sd_1818045.cif', 'sd_1006018.cif']]",[['UGeTe']]
2795,PrIrAl,['Pnma'],2,0,[['sd_1227891.cif']],[['TiNiSi']]
2796,HfFeAs,['Pnma'],1,0,[['sd_1702164.cif']],[['HoNiGa']]
2797,HoNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612377.cif'], ['sd_1905251.cif']]","[['YPtAs'], ['YPtAs']]"
2798,URuSi,['Imma'],1,3,[['sd_0312295.cif']],[['KHg2']]
2799,DyRhSb,['Pnma'],1,0,[['sd_1410296.cif']],[['TiNiSi']]
2800,NdPdPb,['P-62m'],1,3,[['sd_1022986.cif']],[['ZrNiAl']]
2801,ErPdPb,['P-62m'],2,3,[['sd_1022992.cif']],[['ZrNiAl']]
2802,DyPdPb,['P-62m'],2,3,[['sd_1211310.cif']],[['ZrNiAl']]
2803,ErIrSb,['Pnma'],1,0,[['sd_1410309.cif']],[['TiNiSi']]
2804,SmPdBi,['F-43m'],1,0,[['sd_1410335.cif']],[['MgAgAs']]
2805,TbNiP,['P63/mmc'],1,3,[['sd_0544459.cif']],[['YPtAs']]
2806,SmNiBi,['F-43m'],1,0,[['sd_1410321.cif']],[['MgAgAs']]
2807,YbPdSi,['Pnma'],1,0,[['sd_1008216.cif']],[['YPdSi']]
2808,BaAgPb,['Imma'],1,3,[['sd_1616267.cif']],[['KHg2']]
2809,ThCoAl,['P-62m'],1,3,[['sd_1010465.cif']],[['ZrNiAl']]
2810,ThCoGa,['P-62m'],1,3,[['sd_1010471.cif']],[['ZrNiAl']]
2811,HoSBr,['Pmmn'],1,0,[['sd_0307277.cif']],[['FeClO']]
2812,YAgGe,['P-62m'],1,3,[['sd_1120202.cif']],[['ZrNiAl']]
2813,NbFeGa,['P63/mmc'],1,3,[['sd_1007865.cif']],[['MgZn2']]
2814,ErSBr,['Pmmn'],1,0,[['sd_0307276.cif']],[['FeClO']]
2815,ThPtAl,['P-62m'],1,3,[['sd_1010470.cif']],[['ZrNiAl']]
2816,HfMnP,['Pnma'],1,0,[['sd_1612996.cif']],[['TiNiSi']]
2817,SrAgPb,['Imma'],1,3,[['sd_1616266.cif']],[['KHg2']]
2818,NdNiBi,['F-43m'],1,0,[['sd_1410320.cif']],[['MgAgAs']]
2819,PrPdBi,['F-43m'],1,0,[['sd_1410334.cif']],[['MgAgAs']]
2820,HoIrSb,['Pnma'],1,0,[['sd_1410308.cif']],[['TiNiSi']]
2821,YCBr,['C12/m1'],4,3,[['sd_1708514.cif']],[['GdCBr-b']]
2822,TmPdPb,['P-62m'],1,3,[['sd_1022993.cif']],[['ZrNiAl']]
2823,SmPdPb,['P-62m'],2,3,[['sd_1022987.cif']],[['ZrNiAl']]
2824,HoRhSb,['Pnma'],1,0,[['sd_1410297.cif']],[['TiNiSi']]
2825,NdPdAl,['P-62m'],1,3,[['sd_1231016.cif']],[['ZrNiAl']]
2826,URuGe,['Imma'],1,3,[['sd_0312294.cif']],[['KHg2']]
2827,DyNiAs,"['P-6m2', 'P63/mmc']",2,5,"[['sd_1612376.cif'], ['sd_1905250.cif']]","[['LiBaSi'], ['YPtAs']]"
2828,LuRuSi,['Pnma'],1,0,[['sd_1612176.cif']],[['TiNiSi']]
2829,LiAgO,['I4/mmm'],1,0,[['sd_1705436.cif']],[['KAgO']]
2830,LuPdSb,['F-43m'],1,0,[['sd_1239845.cif']],[['MgAgAs']]
2831,TaCoSn,['F-43m'],1,0,[['sd_1938345.cif']],[['MgAgAs']]
2832,NdIrAl,['Pnma'],2,0,[['sd_1227892.cif']],[['TiNiSi']]
2833,GdRhSb,['Pnma'],1,0,[['sd_1410295.cif']],[['TiNiSi']]
2834,GdIrSn,['P-62m'],1,3,[['sd_1803660.cif']],[['ZrNiAl']]
2835,HoPdPb,['P-62m'],1,3,[['sd_1022991.cif']],[['ZrNiAl']]
2836,PrPdPb,['P-62m'],2,3,[['sd_1022985.cif']],[['ZrNiAl']]
2837,TiMnGe,['Ima2'],1,0,[['sd_0536033.cif']],[['TiFeSi']]
2838,TbNiBi,['F-43m'],1,0,[['sd_1410322.cif']],[['MgAgAs']]
2839,DyPdIn,['P-62m'],2,3,[['sd_1020770.cif']],[['ZrNiAl']]
2840,CePS,['Pnma'],1,0,[['sd_0536966.cif']],[['GdPS']]
2841,HoRhAl,['Pnma'],1,0,[['sd_1406232.cif']],[['TiNiSi']]
2842,TbPdBi,['F-43m'],1,0,[['sd_1410336.cif']],[['MgAgAs']]
2843,BaAgSn,['Imma'],1,3,[['sd_1616264.cif']],[['KHg2']]
2844,TbSBr,['P121/c1'],1,0,[['sd_1900751.cif']],[['NdSBr']]
2845,CaAgSn,['P3m1'],1,3,[['sd_1616270.cif']],[['LiCaSn']]
2846,MgCuPb,['F-43m'],1,0,[['sd_1212544.cif']],[['MgAgAs']]
2847,GdGaI,['P-3m1'],1,3,[['sd_1623208.cif']],[['CeSiI']]
2848,LiMgSb,['F-43m'],1,0,[['sd_0540402.cif']],[['MgAgAs']]
2849,TaFeGa,['P63/mmc'],1,3,[['sd_1007866.cif']],[['MgZn2']]
2850,ZrRhBi,['F-43m'],1,0,[['sd_1013608.cif']],[['MgAgAs']]
2851,HfCrP,['Pnma'],1,0,[['sd_1612995.cif']],[['TiNiSi']]
2852,ThRhAl,['P-62m'],2,3,[['sd_1010467.cif']],[['ZrNiAl']]
2853,CaAgPb,['P3m1'],1,3,[['sd_1616259.cif']],[['LiCaSn']]
2854,ThRhGa,['P-62m'],1,3,[['sd_1010473.cif']],[['ZrNiAl']]
2855,ErPdBi,['F-43m'],3,0,"[['sd_1410337.cif', 'sd_1014391.cif']]",[['MgAgAs']]
2856,DyNiSi,['Pnma'],3,0,"[['sd_1640590.cif', 'sd_1024796.cif']]",[['TiNiSi']]
2857,PrPdAl,['P-62m'],1,3,[['sd_1231015.cif']],[['ZrNiAl']]
2858,TbIrSn,['P-62m'],1,3,[['sd_1803661.cif']],[['ZrNiAl']]
2859,SmRhSb,['Pnma'],1,0,[['sd_1410294.cif']],[['TiNiSi']]
2860,SmIrAl,['Pnma'],1,0,[['sd_1227893.cif']],[['TiNiSi']]
2861,TbNiAs,['P-6m2'],1,3,[['sd_1612375.cif']],[['LiBaSi']]
2862,SrAuP,['P63/mmc'],1,3,[['sd_1709741.cif']],[['BeZrSi']]
2863,SrCuSi,['P63/mmc'],1,3,[['sd_0302292.cif']],[['BeZrSi']]
2864,NdPtPb,['P-62m'],1,3,[['sd_1634624.cif']],[['ZrNiAl']]
2865,HOF,['P212121'],1,0,[['sd_1711498.cif']],[['HOF']]
2866,PNO,['Ibam'],1,3,[['sd_1110720.cif']],[['P(N0.5O0.5)2']]
2867,ErNiAs,"['P-6m2', 'P63/mmc']",3,5,"[['sd_1612378.cif'], ['sd_1905252.cif']]","[['LiBaSi'], ['YPtAs']]"
2868,LuPdAl,['P-62m'],1,3,[['sd_1231018.cif']],[['ZrNiAl']]
2869,TmRhSb,['Pnma'],1,0,[['sd_1410299.cif']],[['TiNiSi']]
